# BOOKS_XBOOT_V1
# Das xBoot (Red Devil) — базовые спины, 6 барабанов 2-3-4-4-3-2
# RTP_ALL_SEEDS: 95.9501% (totalWin=95950.08 totalBet=100000.00 books=100000)
# RTP_BASE_SPIN_ONLY: 90.1772%
# HIT_RATE: 22.30% (hit=22303 miss@0x=77697)
# BONUS_RATE: 0.456% (FS triggers=456, target 1/211≈0.474%)
# MAX_WIN: 55200x@1 (book id 88888, prob ~1/64M synthetic)
# JACKPOT_SEED: xb_1wl4_1ixwdpr
# Колонки (TAB): seed | total_win@1 | has_bonus | reels | weights | reel_nudge_mult
# [ | N | на фри: reels | weights | nudge_mult ]×N
# Индексы символов: low1..target (0-14), wild4=15, xways4=16, xwild4=17
xb_6eb_sauaqk	0	0	8,7|1,6,5|5,9,6,0|13,13,13,13|4,6,10|8,3	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,2,1,1
xb_6ec_uj1svp	5.12	0	2,4|4,2,10|2,9,6,0|13,13,13,13|6,1,8|7,9	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,4,1,1
xb_6ed_1x65t2w	0	0	9,9|7,8,9|4,2,7,3|2,5,0,6|3,2,0|7,9	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6ee_19y7hlz	32.4	1	9,2|10,1,6|9,6,8,10|10,5,2,0|10,2,8|8,0	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1	7	4,8|0,15,2|9,3,0,4|1,3,6,6|9,15,4|1,7	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1	1,9|4,0,6|15,2,8,6|15,4,1,7|7,0,7|0,7	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1	6,8|5,4,2|8,8,6,3|0,6,1,2|2,1,8|8,3	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1	1,7|3,7,4|1,7,2,9|9,15,0,3|6,8,5|0,9	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1	0,1|7,1,4|8,4,9,6|5,8,9,0|9,1,8|8,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1	2,2|3,9,3|1,6,6,1|9,7,4,1|4,3,8|6,4	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1	6,9|2,2,0|4,5,1,7|2,4,3,6|0,4,1|2,1	1,1|5,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6ef_1k66lzz	42.24	0	9,0|4,9,7|13,13,13,13|13,13,13,13|1,3,9|8,7	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,3,1,1
xb_6eg_yxa1ll	0	0	0,6|7,5,5|8,0,7,4|9,9,2,0|3,10,0|7,8	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6eh_19jso30	0	0	3,6|2,4,1|2,0,1,8|2,9,1,5|9,6,7|2,8	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6ei_1almd0e	0.4	0	3,2|3,2,3|9,8,3,0|0,0,5,1|7,6,0|5,4	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6ej_1u246uz	0	0	6,7|1,8,0|10,8,0,6|13,13,13,13|2,9,4|7,1	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,4,1,1
xb_6ek_19nw2xm	0	0	2,7|7,9,0|5,8,6,8|9,9,10,9|8,8,7|7,0	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6el_uywru4	0	0	4,8|2,5,7|0,8,3,3|2,1,8,0|3,6,3|9,0	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6em_9i4ast	8.96	0	5,1|1,5,2|13,13,13,13|7,9,3,2|3,1,3|2,8	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,2,1,1,1
xb_6en_ctklfk	0	0	8,2|1,8,1|4,6,6,6|9,4,8,8|2,2,8|6,1	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6eo_6nu31b	0	0	1,0|0,5,6|9,5,2,7|7,8,7,5|9,5,7|5,0	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6ep_vznawo	0	0	5,5|7,3,2|1,5,4,9|2,1,3,2|0,10,8|7,6	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6eq_d3nf9g	0	0	9,8|9,3,2|6,1,2,6|5,7,4,1|7,10,2|1,8	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6er_1rkg1nz	0	0	4,4|3,0,6|2,6,0,6|13,13,13,13|3,1,8|0,6	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,4,1,1
xb_6es_1dakf2h	0	0	2,1|9,9,2|0,10,1,4|5,3,2,2|6,1,1|0,4	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6et_1hel5wt	0	0	9,8|3,2,4|1,2,9,5|1,6,5,8|9,3,6|8,8	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6eu_16332n3	0	0	0,0|1,3,0|9,1,1,5|8,9,7,10|6,5,7|6,4	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6ev_1qse923	0	0	1,5|9,2,0|6,5,0,0|9,6,0,4|9,9,4|6,2	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6ew_1p8svwd	0	0	8,6|4,1,0|13,13,13,13|4,3,0,9|8,3,5|6,1	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,3,1,1,1
xb_6ex_76blvq	0	0	4,8|7,2,5|0,2,0,6|9,7,7,7|3,8,4|5,2	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6ey_1fp7nb2	0	0	8,3|3,7,10|0,7,1,6|2,8,6,1|0,2,2|3,8	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6ez_rcdtv4	0	0	6,6|3,0,7|13,13,13,13|7,9,9,2|10,0,7|2,6	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,2,1,1,1
xb_6f0_19oh5y0	0	0	1,9|3,6,4|6,0,9,2|13,13,13,13|0,3,2|0,4	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,4,1,1
xb_6f1_42bbcy	0	0	1,3|4,4,1|6,8,10,4|6,0,5,2|10,5,3|3,3	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6f2_fz7qtr	0.4	0	3,4|4,4,0|0,7,4,2|1,9,8,8|5,0,9|8,9	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,6|1,1	1,1,1,1,1,1
xb_6f3_1b75aa2	0	0	7,4|5,5,1|13,13,13,13|13,13,13,13|8,4,6|0,4	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,4,1,1
xb_6f4_uu336w	1.28	0	1,2|2,10,0|13,13,13,13|8,6,2,7|7,3,8|0,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6f5_13bsu6y	0	0	2,8|6,9,2|5,6,3,8|7,8,3,4|7,4,8|2,6	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6f6_rqx227	0	0	7,1|1,6,2|6,6,3,5|1,5,6,7|8,3,7|9,3	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6f7_1bpwffm	19.200000000000003	0	8,0|9,0,4|13,13,13,13|6,0,6,0|0,9,4|5,1	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,3,1,1,1
xb_6f8_y1doly	0	0	2,9|9,2,0|10,1,1,7|3,7,1,5|9,8,6|3,8	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6f9_19cmdq5	0	0	8,4|5,3,3|5,2,8,8|8,7,8,3|4,4,8|5,4	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6fa_122kzsj	0	0	6,5|3,0,2|8,3,6,9|7,5,1,6|3,4,10|1,7	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6fb_1sf5a0g	0	0	1,3|5,2,4|6,3,3,1|8,9,3,1|7,8,8|2,7	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,2|1,1	1,1,1,1,1,1
xb_6fc_1l9b6cc	0	0	9,6|9,7,1|1,1,8,8|8,9,9,1|3,10,1|1,1	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6fd_yqnks	0	0	7,3|8,2,8|8,9,2,5|3,7,9,0|6,6,2|7,0	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6fe_9he1di	12.48	0	4,4|4,1,6|13,13,13,13|2,7,6,4|4,7,7|0,9	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,3,1,1,1
xb_6ff_1ymlvje	0.2	0	2,5|3,0,2|9,2,3,4|7,8,5,9|9,9,10|9,8	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6fg_14d0fju	0	0	8,8|6,3,8|3,9,7,9|4,4,4,8|6,6,10|9,7	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6fh_1cinyzo	0	0	6,9|7,1,2|7,2,9,7|8,8,6,5|3,5,6|5,0	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6fi_1on5bsr	0.28	0	9,3|9,6,6|9,3,2,1|5,0,4,2|8,7,5|5,2	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6fj_1sqot5	1.12	0	3,9|7,3,0|7,7,0,3|13,13,13,13|5,4,6|1,8	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6fk_yrad8z	0	0	9,0|3,1,5|9,8,9,4|8,6,9,10|10,0,7|5,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6fl_2sp46	0	0	2,5|9,6,9|4,5,7,9|8,0,7,0|2,6,9|1,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6fm_1o2hwnp	0	0	6,9|8,5,7|9,6,6,1|7,3,9,4|9,8,6|2,3	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6fn_1gunq4l	0	0	3,7|8,9,2|5,6,4,7|1,9,5,7|4,1,1|6,6	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6fo_i393ua	0	0	6,7|3,8,2|10,9,5,3|5,4,2,9|5,7,9|8,1	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6fp_1p63tss	0	0	8,5|4,4,4|3,2,3,3|2,4,6,0|9,10,4|5,4	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6fq_1fm6888	0.96	0	7,8|2,8,2|8,1,8,7|1,5,8,5|1,9,2|0,9	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6fr_1l9mfyb	0	0	3,3|10,8,6|1,3,8,1|6,4,5,6|3,0,8|8,2	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6fs_xvlykz	25.6	0	7,0|0,5,0|5,1,8,0|13,13,13,13|5,0,3|7,7	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,4,1,1
xb_6ft_pvvm99	0	0	2,1|8,5,4|0,5,4,5|2,1,0,6|2,5,4|5,2	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6fu_gnm5c5	0.32	0	7,0|5,9,7|10,0,7,0|5,2,9,5|0,8,3|7,0	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6fv_htnphl	0	0	8,2|7,1,5|13,13,13,13|13,13,13,13|6,4,5|5,4	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,3,2,1,1
xb_6fw_z8tjc3	7.68	0	1,6|9,1,6|5,1,4,6|13,13,13,13|8,0,8|3,2	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,2,1,1
xb_6fx_1heuwea	0	0	5,8|5,5,0|7,7,3,0|13,13,13,13|6,7,1|0,4	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,3,1,1
xb_6fy_17ee86k	0.48	0	8,1|2,8,0|6,5,5,8|7,8,1,6|5,0,4|6,7	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6fz_1etza8q	0	0	1,8|0,3,3|5,7,4,2|1,8,0,7|2,3,9|4,1	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6g0_10kcdtv	0	0	7,3|0,4,0|8,1,9,10|2,2,1,2|6,6,9|6,0	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6g1_1dyjnp2	0	0	7,5|2,2,7|6,9,5,3|5,5,7,6|9,4,3|4,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6g2_1labqnn	0	0	0,4|1,3,1|0,6,9,2|0,2,4,5|1,4,7|4,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6g3_11l3jfw	0	0	3,9|1,7,10|4,0,3,8|1,0,6,9|3,6,9|3,0	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6g4_90amph	0.24	0	8,0|2,3,0|1,5,0,5|9,6,5,1|8,3,0|1,1	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6g5_1d3odzf	0	0	8,9|0,4,7|9,1,2,1|0,7,0,8|3,5,1|6,8	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6g6_cd22lu	0	0	8,3|9,8,1|6,5,5,6|7,0,6,4|4,0,7|0,6	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6g7_2lefcb	0	0	9,6|9,7,4|4,8,4,8|8,9,2,4|2,0,9|9,7	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6g8_1xe8m7z	0	0	8,2|1,4,5|0,3,6,10|6,3,2,0|5,2,6|0,1	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6g9_fm34z6	34.56	0	6,0|7,10,0|13,13,13,13|13,13,13,13|1,6,8|2,2	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,3,2,1,1
xb_6ga_1h8xgb4	0	0	6,4|0,3,6|9,7,5,5|2,5,0,0|0,9,8|1,8	1,1|1,2,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6gb_1qyfd9x	0	0	9,8|2,6,9|6,5,0,0|13,13,13,13|8,3,6|0,1	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,2,1,1
xb_6gc_1rtn4cr	0	0	3,3|6,9,1|4,5,3,7|0,3,5,1|1,8,1|7,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6gd_1kxdnb6	0	0	5,1|6,1,5|4,9,7,7|1,6,10,2|2,9,6|4,9	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6ge_llz4ht	0	0	3,4|1,5,0|6,2,8,7|7,7,2,1|0,0,4|2,1	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6gf_6lq0j7	0	0	8,2|0,4,8|5,0,2,3|13,13,13,13|3,9,7|2,4	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,2,1,1
xb_6gg_jeg2sh	0	0	0,3|6,7,9|8,10,9,5|2,4,6,4|0,2,2|7,6	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6gh_1ftn0n	0.24	0	9,0|0,5,3|3,5,1,0|9,6,7,3|0,1,6|4,1	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6gi_aod7kc	0	0	7,8|0,9,0|1,0,7,8|13,13,13,13|0,2,4|0,1	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,4,1,1
xb_6gj_kzooza	1.7999999999999998	0	3,6|3,6,0|6,0,7,3|6,6,3,1|3,1,9|9,4	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6gk_hml1i3	0	0	2,6|5,6,3|2,10,7,2|1,7,3,0|4,10,3|4,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6gl_d9vz6n	0	0	7,1|7,4,10|0,9,9,0|10,6,1,5|2,7,3|2,0	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6gm_1otihi	0.6000000000000001	1	6,9|2,8,10|7,10,6,6|3,1,3,5|4,10,3|7,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1	7	5,8|0,2,4|4,3,9,3,0,2,0,4|3,0,4,1|6,7,9|6,1	1,1|1,1,1|1,1,1,1,1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1	9,8|5,4,9|1,9,0,1,3,7,1,7|2,3,6,7|0,5,2|0,3	1,1|1,1,1|1,1,1,1,1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1	7,8|7,1,4|8,6,5,7,2,5,9,5|3,5,8,0|4,6,4|2,0	1,1|1,1,1|1,1,1,1,1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1	7,7|5,6,3|4,0,0,5,1,5,1,5|4,2,9,4|9,2,9|5,6	1,1|1,1,1|1,1,1,1,1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1	6,7|4,9,4|9,2,0,1,2,9,9,5|8,8,7,7|0,2,5|2,8	1,1|1,1,1|1,1,1,1,1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1	0,5|6,7,8|9,2,5,5,3,7,0,5|0,3,8,1|5,1,5|8,0	1,1|1,1,1|1,1,1,1,1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1	2,5|9,4,8|6,6,9,6,7,1,0,7|6,4,1,2|0,7,7|4,2	1,1|1,1,1|1,1,1,1,1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6gn_thp90w	0	0	2,0|3,2,2|1,5,9,1|2,7,3,2|4,9,7|0,7	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6go_do4cfw	0	0	4,4|0,6,5|13,13,13,13|13,13,13,13|3,2,6|1,6	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,4,1,1,1
xb_6gp_1j6dc4j	0	0	0,5|8,3,5|3,1,9,4|4,9,0,10|9,2,7|1,3	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6gq_1k0vi2w	0	0	0,1|2,6,1|4,6,4,3|9,8,5,7|8,8,5|1,9	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6gr_bigbcl	0	0	1,5|7,9,10|7,4,5,8|8,9,2,8|1,0,3|7,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6gs_1oza0l2	0	0	5,8|8,1,0|9,7,1,9|0,1,0,5|1,2,8|1,1	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6gt_1w8r20v	0	0	9,0|3,10,8|13,13,13,13|0,1,2,6|0,4,9|2,1	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,2,1,1,1
xb_6gu_xva07y	0	0	4,9|6,1,8|1,5,3,8|4,9,2,8|8,7,8|5,9	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6gv_2pilhh	0	0	4,9|1,5,7|13,13,13,13|8,2,2,4|4,2,1|7,3	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,2,1,1,1
xb_6gw_ghl0cw	0	0	1,8|0,9,9|6,8,3,2|8,10,4,6|2,0,7|5,1	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6gx_178ktyq	3.84	0	7,2|6,6,7|13,13,13,13|5,6,5,4|1,1,10|1,9	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,3,1,1,1
xb_6gy_8n06z5	0	0	0,4|1,0,0|2,4,7,7|1,2,5,2|2,3,4|9,3	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6gz_vuv5ls	0	0	9,1|3,3,3|13,13,13,13|3,1,7,1|2,1,8|3,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6h0_16dlfu6	0	0	5,2|4,0,7|13,13,13,13|8,8,0,9|3,3,7|7,0	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,2,1,1,1
xb_6h1_4bt040	0	0	9,2|5,7,3|5,1,9,8|3,3,1,4|6,6,1|3,8	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6h2_exzbar	0	0	7,7|0,10,7|4,6,5,3|6,6,4,1|8,1,7|4,0	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6h3_10f84v4	0	0	7,9|3,7,9|8,1,3,3|5,8,9,3|7,9,2|4,1	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6h4_vqrexq	0.4	0	6,1|6,10,7|2,6,2,8|8,1,9,7|9,4,2|4,3	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6h5_1slrf4i	0	0	0,1|9,2,3|5,8,6,4|2,6,9,8|9,4,1|1,4	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6h6_1qx4e8s	9.08	1	1,3|10,2,3|7,3,10,9|6,3,8,2|1,1,10|3,9	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1	7	0,1|6,4,0|6,8,4,9,4,6,4,2|4,3,7,3|2,4,3|1,6	1,1|1,1,1|1,1,1,1,1,1,1,1|1,1,1,1|1,1,3|1,1	1,1,1,1,1,1	9,8|5,3,5|8,4,1,1,1,0,1,2|5,0,3,0|7,0,5|7,0	1,1|1,1,1|1,1,1,1,1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1	5,5|1,0,0|2,9,1,2,8,3,3,7|4,9,3,8|2,7,4|5,0	1,1|1,1,1|1,1,1,1,1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1	3,4|7,0,3|5,5,5,5,2,6,0,2|9,8,3,5|9,7,1|6,1	1,1|1,1,1|1,1,1,1,1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1	4,1|1,9,1|8,2,5,1,8,5,4,3|5,7,5,9|2,5,1|8,3	1,1|1,1,1|1,1,1,1,1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1	5,5|4,7,5|2,1,4,2,8,8,1,7|0,6,8,8|3,2,2|4,6	1,1|1,1,1|1,1,1,1,1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1	4,2|4,8,3|6,4,4,0,1,3,5,9|13,13,13,13|4,7,2|5,8	1,1|1,1,1|1,1,1,1,1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,2,1,1
xb_6h7_1e1xr1x	0.2	0	4,8|5,4,2|8,0,4,9|7,2,5,8|5,2,2|7,1	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6h8_19r5amy	0.24	0	0,5|2,8,0|3,9,7,0|9,2,3,5|8,9,3|9,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6h9_2gdwpg	0	0	8,1|5,1,5|10,0,0,3|9,5,1,2|5,2,10|4,9	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6ha_348zc0	1.04	0	7,7|6,7,5|9,7,9,1|3,7,6,5|1,1,1|3,6	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6hb_1b0a7m9	1.44	0	1,5|9,1,0|13,13,13,13|0,1,8,8|2,7,7|6,0	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6hc_ekq6pv	0	0	9,1|2,8,5|6,9,2,8|9,1,6,4|0,7,4|8,3	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6hd_re1xxq	0	0	5,9|9,6,0|6,2,7,3|5,0,5,3|0,1,3|5,1	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6he_egot6k	0	0	2,9|8,4,0|2,1,4,8|13,13,13,13|7,4,8|0,6	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,2,1,1
xb_6hf_g8yyci	0	0	1,3|5,0,7|0,9,5,9|4,8,5,3|10,7,4|6,2	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
xb_6hg_2zmn4g	0	0	4,4|3,3,0|2,3,1,0|4,7,8,8|6,2,3|6,5	1,1|1,1,1|1,1,1,1|1,1,1,1|1,1,1|1,1	1,1,1,1,1,1
