# BOOKS_SEEDS_V2
# RTP_ALL_SEEDS: 95.9933% (totalWin=95993.25 totalBet=100000.00 books=100000)
# RTP_BASE_SPIN_ONLY: 48.4850%
# RTP totalBet = только платный спин (×spinCostMult); фри-спины в ставку не входят.
# HIT_RATE: 26.00% (hit=26000 miss@0x=74000 books=100000)
# Hit = total_win@1 > 0 на платном спине; miss = 0× (без линий и без бонуса в seed).
# Колонки (TAB): seed | total_win@1 | has_bonus | барабаны | веса [ | число_фри | на фри: reels | weights | landing ]
# total_win@1 = базовый спин + бонус (выплаты при bet=1); в RTP платный спин учитывается с spinCostMult.
# Индексы символов как в SYMBOLS slot.js / generate-books (low1 … split_wilds).
rv_n7e_79wmv2	0	0	3,9,1|0,0,0|9,2,2|1,0,5|9,1,6	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n7f_1tncv5v	0.4	0	2,7,9|7,3,6|11,10,2|0,4,9|7,7,0	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n7g_1buj0bj	0	0	2,0,1|3,4,3|0,4,4|7,2,4|0,5,8	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n7h_1bjqzka	0	0	2,1,0|0,4,8|6,8,7|8,0,3|1,6,3	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n7i_17ev89k	0	0	2,9,4|1,6,0|8,5,8|4,5,2|8,5,3	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n7j_1rnnt0e	0	0	3,7,0|4,4,8|7,9,9|9,4,5|1,0,5	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n7k_pa7bzh	0	0	8,3,2|4,1,9|0,7,1|3,0,6|4,3,6	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n7l_t6xp3p	0	0	0,2,1|0,1,4|3,3,9|6,0,1|0,2,0	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n7m_bufsic	0	0	5,3,3|2,1,6|1,2,6|2,6,8|9,1,7	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n7n_1xxc5r6	0	0	3,7,3|4,9,9|9,7,2|2,6,4|1,7,2	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n7o_koqbc6	0	0	9,9,5|8,3,1|2,4,4|7,8,5|5,8,0	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n7p_1daujac	0	0	5,1,4|4,9,6|8,0,11|8,3,3|0,7,6	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n7q_6lyx1r	0	0	5,4,0|9,5,2|7,8,7|9,9,0|8,6,0	1,1,7|1,1,1|1,1,1|1,1,1|1,1,1
rv_n7r_evze2r	0.5	0	9,4,7|1,0,9|7,9,2|7,2,2|2,5,6	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n7s_zm83wv	0.8	0	8,7,7|8,4,4|8,3,8|6,5,7|2,2,4	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n7t_1so1pki	0	0	7,1,4|5,9,6|6,8,2|8,9,3|10,1,6	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n7u_8ujl6b	0	0	1,11,2|0,3,0|6,1,6|2,0,4|7,4,6	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n7v_d7k3xm	0	0	7,0,6|8,4,7|5,3,5|4,8,0|3,8,1	1,1,1|1,1,1|1,1,1|1,7,1|1,1,1
rv_n7w_oc4ja6	0	0	0,2,4|6,1,7|6,2,1|3,4,9|2,6,9	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n7x_1qdrnbj	0.3	0	6,4,5|4,5,6|1,7,6|7,3,3|2,9,10	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n7y_oq8hud	0	0	7,9,9|6,8,5|7,1,7|0,5,6|6,5,2	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n7z_or9ml8	0	0	0,2,8|6,6,8|0,9,0|4,6,5|1,1,1	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n80_k0w2mu	0	0	0,0,11|5,8,4|2,6,4|3,8,6|8,7,9	1,1,1|1,1,1|1,2,1|1,1,1|1,1,1
rv_n81_l0nb3g	0	0	7,4,6|5,1,4|8,0,2|9,9,5|8,1,2	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n82_1pdygjz	0.6	0	0,5,0|5,5,7|5,7,2|1,9,8|8,6,5	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n83_4gifry	0	0	0,0,3|7,8,2|1,1,9|2,3,6|4,3,6	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n84_5fyhaf	0.6	0	4,1,9|8,1,0|8,9,1|2,7,1|8,1,3	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n85_1im4fsq	0.5	0	10,5,9|5,7,6|1,7,3|2,7,4|6,4,5	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n86_17sd6e	0	0	8,5,2|9,4,4|1,5,5|4,10,1|8,3,7	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n87_193cz5c	0	0	8,9,7|2,4,1|2,2,8|6,6,7|5,1,1	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n88_u0arxw	0	0	2,2,5|11,3,9|5,6,0|2,7,3|9,6,2	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n89_tdrxk8	0	0	3,1,8|4,1,1|5,2,3|8,9,0|6,3,5	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n8a_1lvqezk	0	0	2,9,5|7,0,0|2,5,0|5,8,2|4,1,0	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n8b_rrw6mz	0	0	8,4,6|11,5,0|9,3,9|1,8,5|1,5,1	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n8c_gk3n49	0	0	0,0,1|8,3,0|3,2,9|3,6,8|5,5,4	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n8d_1ox1k2a	0.4	0	5,2,8|8,9,6|9,9,8|6,6,6|9,3,3	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n8e_dae7d7	0	0	2,3,8|5,2,2|8,9,3|5,1,1|3,2,3	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n8f_1vczuqz	0	0	9,2,1|3,5,3|7,5,4|9,9,9|9,5,8	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n8g_1q0ssou	6.4	0	1,1,10|2,6,9|6,9,4|9,6,1|1,0,9	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n8h_19rz2g3	0	0	7,1,11|8,2,5|8,1,4|6,8,4|3,2,8	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n8i_qoa68v	0	0	1,9,2|7,8,1|7,8,4|2,2,1|8,2,11	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n8j_rgmez2	0	0	3,9,7|8,2,3|0,8,6|4,7,9|6,9,6	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n8k_zn3swx	0	0	7,2,8|7,1,7|1,1,8|0,8,3|6,3,11	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n8l_5m9exn	0	0	1,4,0|8,0,7|2,8,3|10,6,4|2,7,4	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n8m_gh7zwc	0	0	4,2,1|2,8,7|9,6,6|0,1,5|4,3,8	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n8n_1yyfuqv	0.8	0	8,8,1|1,11,8|3,3,8|4,5,5|5,3,3	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n8o_gln6ri	0	0	5,2,4|2,0,4|0,11,3|6,0,9|8,8,4	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n8p_15x7mmr	0	0	7,1,4|5,2,1|7,5,6|0,2,2|8,2,2	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n8q_17q0ctz	0.4	0	7,10,7|3,0,10|11,2,1|3,10,6|9,5,5	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n8r_uysz18	0	0	4,8,5|7,1,7|5,5,10|7,10,7|8,2,7	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n8s_azkn3y	0	0	7,4,3|1,2,6|5,0,4|4,6,2|9,3,6	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n8t_1snaj28	0.3	0	4,9,1|5,0,4|9,3,4|7,7,4|2,2,2	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n8u_9qmgdx	0	0	8,1,1|8,9,6|7,6,7|2,4,11|5,0,8	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n8v_1pakx2d	0	0	8,9,4|2,5,6|4,4,5|3,4,4|0,3,5	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n8w_1czh3e	0	0	8,1,7|5,7,0|3,1,0|9,6,7|4,6,6	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n8x_1gol01v	0	0	9,8,8|8,3,1|4,7,7|8,6,8|1,8,8	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n8y_1wwpg9a	1.2000000000000002	0	5,5,10|8,3,5|11,8,3|3,1,0|0,3,7	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n8z_rlkrrq	0	0	7,0,1|9,8,4|6,6,6|9,4,3|7,1,2	1,1,1|1,1,1|1,1,1|1,1,7|1,1,1
rv_n90_18vhvaj	0	0	11,9,3|9,8,0|1,4,5|0,3,0|3,8,3	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n91_16f280i	0	0	4,11,3|4,8,4|2,3,6|8,4,1|5,8,2	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n92_18z2h0p	0	0	9,1,7|0,1,2|2,3,11|8,3,3|3,8,2	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n93_sesxaw	0	0	3,11,8|4,0,3|0,6,7|7,7,5|6,8,2	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n94_cx3444	0	0	8,2,4|8,4,7|0,1,5|8,7,5|7,3,1	1,1,1|1,1,1|1,1,1|1,1,1|3,1,1
rv_n95_1gihkb8	0	0	7,0,4|9,9,9|11,1,0|0,5,9|0,2,5	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n96_1m8n92r	0	0	5,0,1|0,8,3|7,8,8|7,9,8|0,0,5	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n97_1kcwdng	0	0	6,9,2|5,4,8|5,2,9|0,7,5|2,3,10	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n98_1kmpy5r	0	0	3,6,0|3,3,7|4,0,5|7,4,7|0,4,6	1,1,1|1,1,1|1,1,1|1,1,1|5,1,1
rv_n99_gr7vu4	0.5	0	4,4,9|9,4,1|7,7,9|7,8,5|3,8,6	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n9a_yc5k8z	0	0	1,0,5|8,6,4|5,6,8|9,4,8|3,9,5	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n9b_txak51	0.4	0	2,8,1|11,10,2|3,2,2|6,5,8|0,4,2	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n9c_1nnwkg3	0	0	2,4,2|1,8,4|9,6,8|7,2,9|4,6,7	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n9d_ts7zdl	0	0	2,4,4|5,1,7|1,7,11|9,0,9|2,5,0	1,1,1|1,1,2|1,1,1|1,1,1|1,1,1
rv_n9e_a1z902	0	0	3,1,5|1,11,9|6,2,2|3,9,1|0,6,1	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n9f_nlhey8	0	0	2,2,8|7,9,5|4,1,9|7,9,1|10,6,9	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n9g_mx9w6g	0	0	8,0,6|7,6,9|8,9,1|6,5,6|2,6,1	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n9h_iobi4w	0	0	8,9,2|0,0,9|0,4,6|0,2,9|0,3,3	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n9i_vfq7fa	12	0	9,9,4|7,9,1|6,9,1|2,7,9|2,4,10	1,1,1|1,1,1|1,1,1|1,4,1|1,1,1
rv_n9j_esdwhy	0	0	5,4,7|11,5,3|9,1,6|6,8,4|2,0,1	1,1,1|1,1,1|1,1,1|1,4,1|1,1,1
rv_n9k_1y16ji1	0	0	2,6,1|9,1,5|8,4,5|2,0,0|7,3,8	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n9l_1jrz5t	0	0	2,9,9|1,0,2|1,3,8|4,2,8|8,9,2	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n9m_eokpnw	0.4	0	9,6,8|1,0,8|8,0,1|2,2,6|8,11,8	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n9n_14pp8zt	0.4	0	10,8,6|7,6,1|2,4,7|5,0,3|7,2,6	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n9o_nez7g6	0.8	0	2,0,10|7,10,8|0,5,0|8,8,5|9,6,8	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n9p_1mtf021	0	0	2,9,7|4,2,4|3,5,0|1,5,8|2,7,11	1,3,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n9q_zduvm	0	0	1,3,1|1,2,0|6,5,2|9,7,2|7,0,2	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n9r_1t9ekva	0	0	4,0,3|8,5,8|9,2,8|7,5,3|1,3,1	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n9s_1k1w70l	0	0	9,8,2|4,0,8|5,0,6|3,8,3|6,2,1	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n9t_1ifamsk	0	0	0,4,7|2,4,2|6,0,3|8,8,9|4,2,4	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n9u_9sxv0r	1.2000000000000002	0	3,0,5|5,3,3|5,5,3|9,7,5|6,7,3	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n9v_1eo6jf7	0.4	0	2,6,7|3,6,7|2,9,6|3,6,11|2,4,2	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n9w_l9r6nq	0	0	5,3,6|8,8,9|1,2,8|1,1,1|9,9,7	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n9x_1vjdb8n	0	0	10,8,7|1,3,4|2,6,8|9,5,5|9,9,8	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n9y_mh8x87	0.4	0	2,10,5|0,0,1|0,2,2|5,0,5|3,1,9	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_n9z_2hjpib	0	0	7,7,7|8,9,0|9,11,3|7,6,2|8,2,2	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_na0_1tt0gtz	0.4	0	0,1,4|0,1,1|0,0,1|7,2,2|6,7,11	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_na1_17rfx3j	0	0	7,5,5|9,1,1|7,7,2|5,9,4|0,4,0	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_na2_1bjflr7	0.8	0	2,2,7|8,7,4|7,10,5|8,5,2|5,4,9	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_na3_1svd5q2	0	0	6,5,9|7,1,4|0,0,10|8,8,4|3,5,5	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_na4_1swfvn2	1.2	0	1,9,7|6,1,6|1,9,0|8,1,3|1,1,6	1,3,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_na5_1fa5iic	0	0	5,8,1|6,5,0|1,8,9|8,1,7|6,2,0	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_na6_1aiqo0n	0	0	1,6,7|8,3,4|0,9,6|1,0,9|9,0,6	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_na7_1oyjhcx	0.8	0	7,6,8|4,1,7|7,7,2|6,5,5|1,8,4	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_na8_13f8uls	0	0	3,5,4|2,4,5|6,9,7|3,0,3|0,5,4	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_na9_75tmls	0	0	7,4,6|1,3,1|8,0,8|2,3,1|7,4,2	1,1,1|1,1,1|1,1,1|1,1,3|1,1,1
rv_naa_1dqqw30	0	0	6,1,5|5,9,4|0,4,4|2,3,1|5,3,2	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nab_1pfv354	0	0	4,2,0|4,8,5|0,9,5|0,3,4|3,0,2	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nac_bllvgj	0	0	4,8,7|8,2,7|3,0,2|4,1,8|8,0,8	1,1,1|1,1,1|1,1,1|1,6,1|1,1,1
rv_nad_1458hvy	0	0	5,5,8|0,3,4|4,4,8|3,8,8|9,10,6	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nae_1ugy1ql	0.3	0	6,8,4|6,4,4|6,1,11|9,9,2|3,6,3	1,1,1|1,1,1|1,1,1|1,1,2|1,1,1
rv_naf_1is3w	0.7	0	10,3,6|5,3,7|1,5,3|11,4,7|4,4,8	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nag_jb3qv6	0.4	0	7,0,5|7,3,0|4,7,3|3,6,8|9,5,3	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nah_3ngua2	0	0	1,4,8|11,5,7|2,6,8|5,7,7|4,1,1	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nai_1x04ioz	0	0	7,1,8|4,0,6|0,8,5|2,1,4|9,8,6	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_naj_j6n4pt	0	0	8,4,3|3,8,3|5,1,5|9,1,8|5,1,2	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nak_fgumdv	0.9	0	4,3,7|4,1,0|4,3,1|0,9,10|0,4,1	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nal_p9kzjk	0	0	9,3,0|4,1,4|3,1,0|3,1,2|0,5,5	1,1,7|1,1,1|1,1,1|1,1,1|1,1,1
rv_nam_1kpe09g	0	0	10,7,7|7,7,0|9,3,1|8,8,0|11,0,4	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nan_1ru9y5r	0	0	5,8,4|6,4,7|7,1,8|3,5,4|7,5,2	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nao_12wqyo1	1	0	9,9,2|5,10,8|9,6,0|7,5,3|1,9,10	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nap_6q1bym	0	0	8,7,9|9,3,9|0,0,7|1,4,6|3,1,6	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_naq_ggcrya	0	0	5,1,8|7,4,7|0,1,3|6,4,0|4,1,9	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nar_1u2wspg	0	0	7,0,6|2,6,7|9,1,9|0,2,6|5,6,11	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nas_1we2jw6	2.4	0	7,1,0|8,5,1|11,1,1|1,5,1|3,1,0	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nat_1sbubhn	0	0	11,10,5|1,0,8|3,5,6|2,1,2|2,4,6	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nau_19r4t5g	0.5	0	10,6,8|1,9,7|9,4,2|0,3,3|4,3,5	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nav_wtipse	0	0	0,5,2|9,7,3|3,8,2|4,7,1|11,2,3	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_naw_o0dd41	0	0	0,2,8|3,3,4|6,0,2|8,0,4|2,9,2	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nax_1jl3dxq	0	0	9,2,3|1,3,6|1,6,7|1,2,3|5,8,8	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nay_h2red4	0	0	3,4,5|4,7,0|0,0,7|0,6,0|0,2,4	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_naz_1q8iq0b	0	0	0,11,9|2,2,1|7,6,1|2,2,0|7,4,6	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nb0_bs8v24	0	0	9,0,8|9,5,3|2,7,0|7,6,0|1,5,11	1,1,1|1,1,1|1,1,1|4,1,1|1,1,1
rv_nb1_o16z1t	0	0	2,3,5|3,3,8|1,4,6|9,7,5|0,2,6	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nb2_1fim1wc	0.6	0	2,8,6|3,7,8|4,5,8|8,1,0|7,0,7	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nb3_53r1tz	0	0	4,5,8|2,0,7|0,0,7|11,6,8|5,0,9	1,1,1|1,1,1|1,7,1|1,1,1|1,7,1
rv_nb4_bg4roz	0	0	2,1,8|8,8,7|2,7,1|0,6,0|6,4,3	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nb5_1lwk6cf	1.6	0	5,10,6|6,5,8|3,8,5|1,9,0|0,1,6	1,1,1|1,1,1|1,1,2|1,1,1|1,1,1
rv_nb6_1qj5ub5	0	0	8,8,0|3,3,6|1,7,2|2,4,4|2,0,9	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nb7_qs9mfg	0	0	5,1,5|0,2,0|8,2,0|3,6,6|5,2,4	1,5,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nb8_4dpb0x	0	0	8,9,6|5,3,1|1,10,2|8,6,7|8,9,6	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nb9_hnznsv	0.4	0	1,3,7|0,6,10|1,3,6|2,3,7|7,9,5	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nba_18jv54r	0	0	8,1,1|0,9,4|7,5,7|8,5,3|2,2,3	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nbb_7fc4	0	0	5,2,3|10,2,7|6,4,8|7,3,9|1,1,5	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nbc_n70n7t	0.3	0	5,9,1|4,7,5|1,10,8|0,9,2|1,9,6	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nbd_1kcq96q	0	0	3,5,3|9,9,7|6,9,7|8,7,9|10,8,1	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nbe_xtsftq	0	0	9,9,2|5,0,4|9,7,1|2,8,4|2,0,2	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nbf_188xklb	0	0	3,3,6|9,9,1|0,8,2|2,1,5|11,3,1	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nbg_qg4eut	0	0	3,3,0|4,3,3|0,7,4|9,2,6|0,0,9	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nbh_1uew90i	0	0	4,0,2|8,1,8|5,7,0|6,6,4|4,1,9	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nbi_l2z3e6	0	0	1,6,8|7,3,7|5,7,1|7,2,5|7,5,5	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nbj_1c8w6dv	0.3	0	4,5,3|7,2,5|6,5,0|11,7,2|5,9,9	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nbk_1cyl2ri	0	0	8,9,8|2,6,3|2,6,7|8,9,6|5,3,8	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nbl_pu2w83	0	0	6,6,7|7,2,4|0,1,3|3,9,3|3,0,5	1,1,1|1,1,1|1,4,1|1,1,1|1,1,1
rv_nbm_9g0uqf	0.5	0	10,6,1|7,2,9|6,7,0|9,8,7|4,5,0	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nbn_1f0nkvu	0	0	5,4,5|9,3,8|8,4,7|6,5,1|7,7,4	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nbo_cnud1r	0	0	9,8,1|4,4,2|9,2,6|7,2,1|6,3,1	1,1,1|1,1,1|1,1,1|1,1,1|1,7,1
rv_nbp_11cm02z	0	0	9,8,9|6,7,7|2,8,0|11,0,9|9,5,8	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nbq_4g1bgt	0	0	4,2,9|6,1,8|0,8,8|1,6,9|0,2,3	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nbr_15h4ini	0	0	3,1,3|7,9,3|2,5,11|5,9,0|2,2,5	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nbs_1p1jkut	0	0	4,6,3|11,3,2|7,7,4|8,2,8|3,4,1	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nbt_o50ryv	0	0	3,3,9|9,2,6|3,5,8|4,4,0|2,1,9	1,1,1|1,1,1|1,1,1|1,1,1|1,1,7
rv_nbu_19a71ja	0.4	0	7,8,7|3,4,10|8,9,6|9,1,3|5,8,0	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nbv_14brkax	0	0	7,1,4|4,0,2|0,1,5|0,7,7|6,5,9	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nbw_1s5q41b	3.2	0	6,2,8|5,5,8|8,4,8|6,4,4|5,7,9	1,1,1|1,1,1|1,1,7|1,1,1|1,1,1
rv_nbx_1ulvbj9	0	0	9,7,7|7,4,0|3,4,5|7,2,8|9,9,3	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nby_ghom7l	0	0	8,6,0|8,0,0|2,1,9|2,3,7|3,3,8	1,1,1|4,1,1|1,1,1|1,1,1|1,1,1
rv_nbz_zzwtg9	0	0	7,3,7|2,5,3|2,6,9|5,3,1|4,6,7	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nc0_1tyy1az	0	0	3,5,6|4,9,3|4,9,8|4,1,6|6,1,2	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nc1_2f4ee	0	0	4,9,4|9,5,5|7,0,6|3,2,8|5,5,9	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nc2_46nxa6	0	0	5,9,3|7,6,2|4,1,7|7,6,2|8,3,2	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nc3_1a7kt1v	0	0	9,5,5|7,7,7|2,7,4|6,7,3|7,4,9	1,1,1|1,1,1|1,1,1|4,1,1|1,1,1
rv_nc4_qoi0jg	0	0	6,9,0|1,11,7|4,7,5|4,6,3|0,1,4	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nc5_13yoi37	0	0	9,9,2|2,1,7|3,9,8|5,6,8|5,9,2	1,1,1|1,6,1|1,1,1|1,1,1|1,1,1
rv_nc6_1lbtd5g	0.5	0	3,7,1|0,8,7|7,3,0|1,1,7|4,3,1	1,1,1|6,1,1|1,1,1|1,1,1|1,1,1
rv_nc7_r25p7p	0	0	5,8,6|3,2,2|1,7,8|11,2,3|5,3,8	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
rv_nc8_jjhv6d	0	0	5,7,1|0,3,6|0,0,9|5,2,4|2,5,8	1,1,1|1,1,1|1,1,1|1,1,1|1,1,1
